Fettina Brioche Burger (1,Gl,Ei,La,R,We) "Bruschetta" mit würzigem Tomatendip	358	3.9
mit Nachos zur Wahl mit Tomatensalsa oder Schmand (La)	105	2.5
Fränkische Kartoffelsuppe (3,So,La,Sl)Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	2.6
Vollkorn Penne Rigate - Pastasorte (Gl,We) mit Paprika-Sojarahmgulasch (So) und veganem Gurkensalat (Sf)	378	4.5
Sellerierahmsuppe (Gl,So,Sl,Ge)	72	1.4
Spiralli (Gl,We) mit Gorgonzola Walnuss-Sauce (Gl,La,Nu,Sl,Ge,Wa)	233	2.6
Broccoli Ecke (Gl,We,Haf) mit veganer Rahmsauce (So) und Kräuternudeln (Gl,We) dazu Weißkrautsalat	378	5.0
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish	333	3.8
Broccolirahmsuppe (So)gebratene Gemüselaibchen (Gl,We) dazu Paprika-Radieschen-Dip (So) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Banane (La)	378	2.0
Piccata vom Buntbarsch (2,Gl,Ei,Fi,La,We) mit Ratatouille - Kartoffelgemüse	250	3.0
Vegane Blumenkohlcremesuppe (So)	72	1.5
Spinatstrudel "Griechische Art", mit Hirtenkäse gefüllt (Gl,Ei,La,We) mit Paprika Dip (1,2,9,La,Sf) und Reis	332	3.2
Asiatische Reispfanne mit Gemüse, Pilzen und Sojakeimlingen (So)	282	3.5
Paniertes Schnitzel XXL (Gl,S,We)	375	4.6
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) oder Vegane Currywurst (So,Sl) mit Currysauce (1,2,9) und Pommes frites	340	3.4
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln	253	4.5
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf)	369	4.3
Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	5.0
Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit Beilagensalat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	1.4
Quinoaburger vom Grill im Brötchen mit Zwiebeln, Tomaten und Gurken (2,9,Gl,Se,We,Ro,Ge,Haf)	396	3.8
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	270	2.4
Mexican Wrap mit Salat und Sauerrahm (Gl,La,R,We)	279	2.6
Kartoffeln oder Reis oder Karottengemüse	72	1.0
Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.5
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln getoppt mit Tofuwürfel (So) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	3.7
gebratene Gemüselaibchen (Gl,We) dazu Paprika-Radieschen-Dip (So) und Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	5.0
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	1.2
Kartoffelkroketten (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	3.0
Rahmkohlrabi (So)	72	2.8
Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	5.0
Knusperfilet auf Jackfruitbasis (Gl,We) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	2.3
Cannelloni mit Rindfleisch gefüllt (1,Gl,Ei,Sl,R,We) und Tomatensauce (2)	250	1.0
Romanesco	72	1.9
Spinatknödel (Gl,Ei,La,We) mit Sahnesauce (Gl,La,Sl,Ge) und Röstzwiebeln (Gl,We)	250	2.4
Broccolirahmsuppe (So)Vischstäbchen auf Weizenbasis (Gl,We,Haf) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	3.0
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf)	369	2.1
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish	333	5.0
Schwäbische Spätzle (Gl,Ei,We) verfeinert mit Spinat und Feta (La) und Sahnesauce (Gl,La,Sl,Ge)	263	2.9
Gebratenes Schweinenackensteak vom Grill mit Schmorzwiebeln (Gl,S,We)Baguettebrötchen (Gl,We,Ro)	357	2.0
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) oder Reis	355	3.8
Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln dazu Rahmkohlrabi (So)	378	2.9
Gebratenes Blumenkohl-Käsemedaillon (Gl,La,We) mit Ratatouille - Kartoffelgemüse	304	2.5
Gemüsesuppe (Gl,So,Sl,Ge)	72	3.2
Gemüsebällchen "Köttbullar" (Gl,We) mit veganer Rahmsauce (So) und Reis	281	3.2
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	2.3
gebratene Gemüselaibchen (Gl,We)vom Grill mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	334	2.5
Cannelloni mit Rindfleisch gefüllt (1,Gl,Ei,Sl,R,We) und Tomatensauce (2)	250	3.3
Veganer Eintopf mit Quinoa und Kokosmilch (2,Gl,We)	112	1.7
Vegane Cannelloni mit Ratatouille gefüllt (1,Gl,We) und Tomatensauce (2)	360	3.0
6 gebackene Fischstäbchen (Gl,Fi,We) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	2.9
Chili con Quinoa Burger (2,9,Gl,We,Ro)	389	3.2
Tex Mex Nacho Bowl (3,La)	339	1.6
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) oder Vegane Currywurst (So,Sl) mit Kartoffelsalat (2,So,Sf)	340	3.1
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) oder Joghurtdressing (La)	890	5.0
Sojageschnetzeltes "Indische Art" (So) mit Vollkornreis	235	3.4
Gebratene Hähnchenbrust (G) vom Grill mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	364	3.2
gegrilltes Schweinesteak (S) mit Schmorzwiebeln und Baguettebrötchen (Gl,We,Ro)	339	1.8
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf)	369	3.9
Spiralli (Gl,We) verfeinert mit Paprika, Oliven und Hüttenkäse (3,La) und Tomatensauce (2)	258	2.2
Lauchcremesuppe (Gl,So,Sl,Ge)	72	2.5
Spiralli (Gl,We) oder Möhren-Ingwer-Rahmgemüse (So)	72	2.5
Nachos	72	1.5
Veggi Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,Gl,Ei,So,Sl,Sf,We)	324	3.6
Veganer-Kartoffel-Blumenkohl-Auflauf mit Kräutersauce (So)	256	2.4
Gemüsesuppe (Gl,So,Sl,Ge)	72	2.6
Süßkartoffel-Bohnen-Paprika-Curry (So) und Vollkornreis	278	3.9
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	344	3.4
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	890	4.2
Mainzer Bratwurst (3,S) mit Rotkohl (3,9) und Röstzwiebelpüree (3,Gl,La,We)	378	3.0
Vollkorn-Boccolini (Gl,We) oder Reis oder Erbsen und Möhren	72	1.0
Gemüsesuppe (Gl,So,Sl,Ge)"Falafel", Kichererbsenbällchen (Gl,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	4.0
Mohnnudeln (Gl,Ei,We) mit Dessertsauce "Vanillegeschmack" (La)	260	4.5
Penne Rigate - Pastasorte (Gl,We) mit sautiertem Broccoli und Karotte mit Käsesauce (2,Ei,La)	254	3.4
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln getoppt mit Tofuwürfel (So) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	4.5
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	5.0
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	72	2.6
Piccata vom Buntbarsch (2,Gl,Ei,Fi,La,We) mit Ratatouille - Kartoffelgemüse	250	1.0
Aramäische Rote LinsensuppeSojageschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	1.9
Hausgemachter Weißer Bohneneintopf (2,Sl)	112	1.6
Hausgemachte Käsespätzle (Gl,Ei,La,Sl,We) mit Käsesauce (2,Ei,La)	305	4.7
Vollkornreis oder Grüne Bohnen	72	1.0
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) ,Weißkrautsalat und Reis	336	3.7
Vollkorn-Boccolini (Gl,We) oder Reis oder Erbsen und Möhren	72	2.7
Broccolirahmsuppe (So)6 gebackene Fischstäbchen (Gl,Fi,We) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	2.1
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Vegan gefüllte Paprikaschote mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	4.0
Kohlrabi-Kartoffeleintopf (So,Sl)	112	1.7
Kartoffelsalat (2,Gl,Ei,La,Sf,We) oder Karottengemüse	72	2.8
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	223	2.8
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	358	5.0
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	2.9
Vollkornreis oder Grüne Bohnen	72	1.6
Frisch gegrillter Wrap (Gl,La,We)"Chili sin Carne" mit Bohnen und Mais (Gl,So,We)	358	3.3
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf) mit Nachos	369	2.5
Karottengemüse	72	1.0
Knusperfilet auf Jackfruitbasis (Gl,We) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	3.3
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	5.0
Kartoffeln oder Penne Rigate - Pastasorte (Gl,We) oder Buntes Gemüse	72	1.0
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	3.6
Süß und saures Tofu mit Ananas (3,Gl,So,Nu,We) mit Gemüsereis (Sl)	271	3.9
oder Vollkornreis oder Grüne Bohnen	72	1.0
Karotten-Ingwersuppe (So)Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit Beilagensalat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Pfirsich (La)Dessert	378	4.3
Gemüsesuppe (Gl,So,Sl,Ge)	72	2.3
Gemüsesuppe (Gl,So,Sl,Ge)Putenbruststreifen in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So,G) oder Reis mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	2.3
Frisch gebrühte Bockwurst (2,3,8,S,R) oder Rindswurst (2,3,4,So,Sl,R)	117	1.7
Paniertes Schnitzel XXL (Gl,S,We)	352	3.5
Kartoffeln oder Broccoligemüse	72	2.4
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	250	1.9
Karottengemüse	72	1.0
Gegrillte Hähnchenbrust (G) mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	364	3.6
Penne Rigate - Pastasorte (Gl,We) mit "Szegediner Rahmgulasch", Gulasch vom Schwein mit Sauerkraut pikant abgeschmeckt (5,So,Sw,S) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.6
Lauchcremesuppe (Gl,So,Sl,Ge)Knusperfilet auf Jackfruitbasis (Gl,We) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	4.4
Paniertes Schnitzel XXL (Gl,S,We)	352	3.3
Paniertes Schnitzel XXL (Gl,S,We)	375	3.8
Gyros - Auflauf mit Kritharaki (Gl,Ei,La,Sl,G,We)	250	2.0
Blumenkohlcremesuppe (So)Paprika-Putenrahmgulasch (So,G)Vollkorn Penne Rigate - Pastasorte (Gl,We) und veganem Gurkensalat (Sf)DessertFruchtjoghurt Pfirsich (La)	378	4.9
Sellerierahmsuppe (Gl,So,Sl,Ge)	72	2.8
marinierte Hähnchenbruststreifen (Gl,So,G,We)	106	2.6
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	223	5.0
Vollkorn Penne Rigate - Pastasorte (Gl,We) mit Basilikumsauce getoppt mit Hähnchenstreifen (G)	250	3.5
Asiatische Reispfanne mit Gemüse, Pilzen und Sojakeimlingen (So)	282	4.3
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) oder Joghurtdressing (La)	890	5.0
Frisch gebrühte Bockwurst (2,3,8,S,R) oder Rindswurst (2,3,4,So,Sl,R)	117	3.4
Hausgemachter Weißer Bohneneintopf (2,Sl)	112	3.0
Vegane Bratwurst (So,Sl) vom GrillBaguettebrötchen (Gl,We,Ro)	270	2.1
Orientalische Kichererbsen-Kartoffel Tagine	394	4.1
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish	333	3.9
eine kleinen Portion Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.0
oder Hähnchenkepab (G)	106	2.0
Nachos oder Romanesco	72	2.3
Curly fries (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	3.2
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) dazu Weißkrautsalat und Reis	336	3.8
Gnocchi (Kartoffel-Nudeln) a la romana mit Pilzen und Parmesan (Gl,La,We) und Tomatensauce (2) dazu Speckstreifen (2,S)	250	1.4
Jackfruit Bratwurst vom Grill mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	372	3.0
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf)	369	3.2
Paniertes Schnitzel XXL (Gl,S,We)	352	1.3
Germknödel mit Kirschfüllung (Gl,Ei,La,We) mit Dessertsauce "Vanillegeschmack" (La)	259	1.7
Vegane Bratwurst (So,Sl) vom GrillBaguettebrötchen (Gl,We,Ro)	270	2.5
Vegane Bratwurst (So,Sl) vom GrillBaguettebrötchen (Gl,We,Ro)	270	3.2
Paniertes Hähnchenschnitzel (Gl,G,We) dazu Paprika-Radieschen-Dip (So) und Reis mit Weißkrautsalat	378	5.0
4 Vegetarische Maultaschen mit Blumenkohl und Käse gefüllt (Gl,Ei,La,We) mit Zwiebelbrühe	250	1.4
mit Nachos zur Wahl mit Tomatensalsa oder Schmand (La)	105	1.0
Kohlrabi-Kartoffeleintopf (So,Sl)	223	4.1
Gyros - Auflauf mit Kritharaki (Gl,Ei,La,Sl,G,We) mit Paprika Dip (1,2,9,La,Sf)	437	4.3
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	250	2.1
Spiralli (Gl,We) mit Gorgonzola Walnuss-Sauce (Gl,La,Nu,Sl,Ge,Wa)	233	1.1
Frisch gebrühte Bockwurst (2,3,8,S,R) oder Rindswurst (2,3,4,So,Sl,R)	117	2.6
Gemüsesuppe (Gl,So,Sl,Ge)	72	3.4
Wedgeskartoffeln (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	2.7
Champignoncremesuppe (So)	72	1.0
Gnocchi (Kartoffel-Nudeln) a la romana mit Pilzen und Parmesan (Gl,La,We) und Tomatensauce (2) dazu Speckstreifen (2,S)	250	4.2
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) und Reis	355	3.7
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish mit Nachos	370	3.0
4 Vegetarische Maultaschen mit Blumenkohl und Käse gefüllt (Gl,Ei,La,We) mit Zwiebelbrühe	250	2.5
Fränkische Kartoffelsuppe (3,So,La,Sl)	72	2.2
Pulled Pork, verfeinert mit BBQ-Sauce im Burgerbrötchen (Gl,So,Sl,Se,S,We)	390	4.8
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	223	3.2
mit Nachos zur Wahl mit Tomatensalsa mit Schmand (La)	105	2.3
Broccolirahmsuppe (So)gebratene Gemüselaibchen (Gl,We) dazu Paprika-Radieschen-Dip (So) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Banane (La)	378	3.6
eine große Portion Pommes Frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	188	2.6
Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit Cevapcici auf Weizenbasis mit Beilagensalat zur Wahl mit French Dressing (Sf)	378	2.4
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	4.0
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.6
Kartoffeln oder Buntes Gemüse	72	1.0
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Mainzer Bratwurst (3,S)  mit Rotkohl (3,9)Röstzwiebelpüree (3,Gl,La,We)DessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	1.0
Penne Rigate - Pastasorte (Gl,We) und Tomatensauce (2) zur Wahl mit Hackfleisch (R) oder Mozzarella (La)	340	4.8
Knusperfilet auf Jackfruitbasis (Gl,We) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	3.5
frisch gefülltes Fladenbrot mit haugemachtem Kimchi, Salat und Zitronenaioli (1,Gl,Ei,Fi,La,Sf,Se,We,Ro,Ge) zur Wahl mit Hackfleisch (R) oder Falafel (Gl,We)	358	1.2
Piccata von der Hähnchenbrust (2,Gl,Ei,La,G,We) dazu Vollkorn-Boccolini (Gl,We) und Tomatensauce (2)	346	2.3
Nachos zur Wahl mit Tomatensalsa mit Schnittlauch-Sauerrahm Dip (La)	105	1.0
Tortellini mit Ricotta Spinat gefüllt (Gl,La,We) mit Tomatensauce (2) und Basilikum-Pesto (2,Ei,La,Nu,Man)	250	1.9
Penne mit feurigem Tomaten-Mango-Linsenragout (Gl,We)	229	2.0
Kartoffeln oder Broccoligemüse	72	2.3
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln getoppt mit Tofuwürfel (So) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	4.5
Gemüse-Thaicurry mit Kokosmilch und Sojasprossen (So), Mie-Nudeln (Gl,We)	248	3.2
Mohnnudeln (Gl,Ei,We) mit Dessertsauce "Vanillegeschmack" (La)	260	4.3
Erbsen und Möhren	72	2.7
Spiralli (Gl,We) oder Broccoligemüse	72	2.9
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf)	369	4.2
Frisch gebrühte Bockwurst (2,3,8,S,R) oder Rindswurst (2,3,4,So,Sl,R)	117	2.1
Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit Cevapcici auf Weizenbasis mit Beilagensalat zur Wahl mit French Dressing (Sf)	378	2.5
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Vegan gefüllte Paprikaschote mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	2.4
Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln und Rahmkohlrabi (So)	378	3.4
Quinoaburger vom Grill im Brötchen mit Zwiebeln, Tomaten und Gurken (2,9,Gl,Se,We,Ro,Ge,Haf)	396	4.1
Tex Mex Nacho Bowl (3,La) getoppt mit Tofuwürfel (So) oder getoppt mit Fetakäse (La)	269	2.6
Broccolirahmsuppe (So)Vischstäbchen auf Weizenbasis (Gl,We,Haf) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	2.9
Gemüseeintopf mit Hülsenfrüchten und roten Linsen (Se)	223	3.8
Broccoli Ecke (Gl,We,Haf) mit veganer Rahmsauce (So) und Kräuternudeln (Gl,We) dazu Weißkrautsalat	378	1.9
Geflügel-Nuggets (Gl,G,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	4.2
Khritaki mit gegrilltem Ratatouille und Feta (Gl,Ei,La,We) und Tomatensauce (2)	328	2.1
Penne Rigate - Pastasorte (Gl,We) mit Pilzragout (vegan) (So)	270	2.7
Gemüsesuppe (Gl,So,Sl,Ge)Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	2.6
Karotten-Ingwersuppe (So)	72	1.0
Paniertes Schnitzel XXL (Gl,S,We)	352	4.5
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish mit Nachos	370	1.9
Erbsen und Möhren	72	4.4
Gemüsesuppe (Gl,So,Sl,Ge)	72	1.6
Asiatische Reispfanne mit Gemüse, Pilzen und Sojakeimlingen (So) getoppt mit Hähnchenstreifen (G) oder getoppt mit Tofuwürfel (So)	340	3.5
Gebratenes Blumenkohl-Käsemedaillon (Gl,La,We) mit Kräutersauce (Gl,La,Sl,Ge)	232	2.1
Penne Rigate - Pastasorte (Gl,We) und Sahnesauce aromatisiert mit Frankfurter Kräutern (Gl,La,Sl,Ge) getoppt mit Fetakäse (La)	250	2.9
Vollkornreis oder Grüne Bohnen	72	2.0
Vegane Cannelloni mit Ratatouille gefüllt (1,Gl,We) und Tomatensauce (2)	360	3.3
Vegane Lahmacun - gefüllte türkische Pizza (Gl,So,We) mit Salatfüllung mit veganem Joghurt-Kräuter-Dip (Gl,So,Sl,Sf,Ge)	414	3.5
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	3.3
Penne Rigate - Pastasorte (Gl,We) oder Broccoligemüse	72	1.3
Aramäische Rote LinsensuppeSojageschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.5
Frisch gebrühte Bockwurst (2,3,8,S,R) oder Rindswurst (2,3,4,So,Sl,R)	117	1.4
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	270	2.4
"Falafel-Dönerteller" Falafel mit frischem Salattopping (Gl,We) eine kleinen Portion Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf) oder Türkischer Reis (Gl,Ei,La,We) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	445	4.8
Süßkartoffel-Bohnen-Paprika-Curry (So) und Vollkornreis	278	3.1
Pulled Pork, verfeinert mit BBQ-Sauce im Burgerbrötchen (Gl,So,Sl,Se,S,We) mit Nachos	390	3.9
hausgemachte Quinoa-Bowl mit Zitronenaioli (Sf) getoppt mit Hähnchenstreifen (G) getoppt mit Tofuwürfel (So)	269	2.2
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) oder Joghurtdressing (La)	890	5.0
